1000		
5	6	45
4	6	12
10	3	16
9	2	200
7	8	100
5	8	100
2	3	20
8	5	8
5	6	120
8	5	90
3	3	50
19	4	40
15	4	90
20	3	10
5	6	10
14	2	60
11	6	120
3	6	45
7	6	180
17	6	20
17	3	45
5	3	50
17	2	120
12	5	10
20	6	10
20	2	160
5	3	8
2	4	60
6	4	12
5	4	120
19	5	200
2	5	80
8	6	20
1	4	35
12	2	100
10	4	45
7	8	16
19	5	16
18	7	30
18	5	35
8	5	12
14	8	40
17	6	200
15	7	200
14	4	10
10	3	10
14	3	20
1	7	60
5	5	120
1	2	180
5	3	200
10	7	50
11	6	80
4	4	90
2	3	25
2	5	180
19	5	30
20	5	200
16	2	16
1	6	50
4	3	80
7	3	8
5	7	8
15	2	140
11	3	30
4	4	180
3	7	45
12	8	10
9	6	120
4	2	40
13	7	70
3	4	10
16	4	16
10	3	20
18	2	35
5	8	90
7	3	16
18	6	30
6	6	50
13	4	70
6	3	70
5	8	35
10	4	200
14	3	35
9	6	8
9	2	8
11	4	160
17	2	140
2	7	50
1	5	100
20	4	100
15	7	120
17	5	140
1	3	90
13	8	60
15	4	12
19	6	100
8	7	12
8	6	30
19	5	140
11	5	25
13	7	160
2	2	25
5	3	8
2	7	180
16	7	60
7	2	12
18	3	16
15	7	140
6	4	100
3	7	60
6	6	35
15	3	120
9	4	200
12	7	60
9	8	25
13	4	70
8	6	40
13	3	140
18	3	45
4	4	20
6	2	90
14	4	50
15	8	45
4	5	50
1	5	120
7	6	50
6	3	30
16	4	12
17	2	20
7	8	12
7	3	45
11	7	120
10	8	10
17	6	160
15	5	90
10	8	35
12	8	35
2	7	180
9	7	16
1	4	10
7	8	30
2	8	140
3	4	8
13	8	60
4	6	60
2	5	8
12	4	16
13	8	25
4	4	40
15	7	45
5	7	16
3	7	180
15	2	60
4	6	80
15	4	8
14	5	20
7	8	20
6	2	25
20	6	80
10	5	16
19	7	50
16	4	80
9	6	60
20	5	90
11	6	100
15	7	35
8	2	25
19	4	35
3	5	100
12	3	70
14	7	140
17	4	200
8	5	50
10	3	35
14	3	50
15	2	10
7	4	80
16	7	100
6	2	70
5	6	200
9	6	30
2	6	60
14	6	140
9	3	30
4	4	30
12	5	12
11	2	10
17	7	40
1	2	12
15	6	160
5	6	45
5	7	70
2	5	200
20	7	16
17	3	30
11	2	100
7	8	160
16	5	10
14	3	60
19	6	80
8	7	16
6	2	140
2	8	70
11	2	50
6	5	70
17	5	12
10	8	90
12	4	90
4	7	100
13	4	60
4	3	8
7	4	160
17	8	100
17	8	8
1	2	35
18	4	16
13	6	160
12	4	20
15	4	25
16	6	80
13	6	20
13	5	90
16	7	12
4	8	40
7	3	80
17	6	25
10	2	70
19	2	16
14	4	100
3	2	16
11	4	45
20	6	12
10	3	45
2	5	80
9	2	60
8	7	90
9	4	60
15	7	80
14	8	20
15	7	70
8	6	120
19	5	120
17	8	10
9	6	120
14	7	160
5	6	20
6	5	16
20	6	70
14	6	100
9	3	20
16	6	180
11	6	70
11	4	60
12	6	45
15	3	30
16	6	30
4	6	70
20	7	140
4	7	50
12	5	12
2	6	90
13	4	120
1	3	25
7	3	180
7	4	120
10	2	20
9	3	16
7	5	140
1	7	40
13	5	140
16	5	8
5	4	70
12	2	35
9	5	40
5	6	50
10	3	100
5	8	20
18	5	80
17	2	30
13	3	20
16	2	50
20	4	10
6	2	70
7	4	90
12	3	12
13	7	30
16	6	200
17	6	45
11	7	120
10	7	120
11	8	60
18	3	25
13	7	10
1	8	60
14	8	140
4	4	40
19	7	80
4	8	160
16	6	100
4	4	45
1	6	10
2	4	25
18	4	160
18	3	140
11	7	140
3	2	12
1	6	70
15	7	35
1	8	8
11	4	70
14	3	20
6	8	25
6	7	25
8	6	25
16	7	120
19	7	180
4	2	12
12	5	140
8	5	120
15	8	8
7	5	100
1	6	8
16	4	80
5	8	60
16	6	80
4	5	80
15	8	70
14	7	8
12	8	140
6	5	12
2	5	180
15	6	120
10	3	160
7	7	8
5	8	70
1	5	35
9	6	50
13	5	80
12	3	120
18	3	20
7	3	100
12	4	90
20	7	80
15	2	120
4	6	25
4	6	35
18	2	8
7	3	12
7	4	60
20	3	160
19	5	35
9	7	40
8	8	8
7	5	25
3	8	16
14	6	120
6	4	120
17	5	16
20	8	100
2	2	70
15	4	80
11	8	50
18	8	60
9	3	12
11	8	70
8	2	60
9	5	25
4	7	80
14	4	80
3	7	50
11	6	80
9	4	100
15	7	30
10	3	10
5	4	8
20	5	12
14	2	80
14	8	8
20	6	30
7	7	35
20	2	160
14	3	40
13	8	35
9	4	20
18	4	40
14	5	70
19	2	35
4	5	60
16	4	90
5	7	120
1	3	20
20	7	200
17	2	80
18	8	10
12	2	16
13	7	45
1	4	25
16	7	50
18	5	16
1	5	25
10	7	45
9	3	100
1	4	90
20	8	60
8	5	200
17	4	60
7	4	16
8	6	180
8	8	120
8	2	50
11	2	10
12	2	12
12	4	40
9	6	8
2	2	90
13	2	10
1	3	50
4	4	140
8	8	100
12	2	8
10	7	50
3	6	35
2	6	25
8	3	120
13	2	25
13	6	12
17	4	12
16	4	45
8	4	40
11	4	80
8	2	140
9	8	160
6	8	90
19	3	200
14	2	35
13	7	40
3	2	8
4	4	35
19	2	50
13	6	180
18	6	180
8	4	25
19	7	80
13	3	180
19	3	45
18	7	16
10	5	40
5	5	50
10	5	10
19	3	60
15	7	25
13	6	50
3	7	180
20	4	120
10	2	90
14	8	35
15	5	10
2	6	140
16	3	12
12	6	50
7	8	16
3	5	60
3	3	30
11	6	40
8	2	35
17	4	50
11	5	10
2	8	100
4	6	40
15	6	200
5	6	25
17	4	90
5	6	120
9	5	20
3	6	12
14	8	8
12	3	10
13	8	40
1	4	12
19	5	35
4	4	30
13	8	8
7	6	40
6	2	100
12	3	120
7	7	25
15	8	35
13	8	25
7	7	45
7	7	90
1	4	20
11	4	40
19	6	45
5	3	200
15	6	100
13	3	70
6	3	160
3	2	25
19	2	45
14	6	140
14	5	70
7	8	12
14	7	25
4	3	50
20	6	50
2	4	120
15	5	200
8	2	180
12	3	12
5	6	160
11	2	160
13	3	70
19	4	16
4	8	12
16	5	200
2	4	45
17	8	200
9	4	60
16	7	16
14	2	35
17	5	140
11	2	80
1	7	100
12	6	20
12	3	45
11	2	20
11	3	70
9	2	200
15	6	20
17	2	120
3	2	100
14	2	20
14	2	70
12	2	90
20	7	8
12	3	40
18	2	200
17	5	40
7	3	200
10	6	80
6	5	12
2	3	160
15	2	8
20	2	12
11	6	80
6	2	20
11	6	100
18	4	40
13	2	70
13	7	35
12	3	35
9	6	60
18	5	140
2	8	35
16	6	70
4	7	20
13	3	200
5	8	20
5	4	200
20	6	50
7	5	25
19	8	70
10	5	180
4	7	140
12	3	180
9	7	120
15	5	12
19	7	120
5	4	30
1	6	20
13	7	8
4	5	20
11	7	100
13	2	100
19	5	100
8	3	16
12	6	100
6	6	90
11	7	140
16	2	25
1	5	60
16	2	30
16	6	45
10	6	35
12	4	35
12	7	180
4	2	40
10	7	20
19	2	10
10	2	90
3	7	120
6	3	30
2	7	160
2	2	200
13	8	180
2	6	200
15	5	90
7	8	20
1	8	50
11	5	70
17	4	50
18	5	60
10	6	200
18	3	45
3	2	140
9	5	120
1	7	40
5	8	40
6	3	180
16	4	120
1	8	200
11	4	40
5	4	50
10	7	20
9	8	30
17	4	60
9	8	40
8	3	120
4	5	200
6	3	8
14	4	180
15	5	25
19	8	160
3	2	180
1	6	20
4	5	16
14	6	45
19	6	80
20	8	160
5	8	80
17	8	140
5	8	20
16	8	60
12	8	160
8	5	30
13	8	70
18	6	10
3	5	50
3	7	200
15	7	100
2	8	20
3	5	45
8	8	16
8	6	12
20	7	100
2	6	180
9	4	180
13	7	80
12	8	160
4	7	12
1	4	140
4	4	90
17	3	16
15	8	8
15	8	30
18	7	90
6	3	12
10	3	20
16	8	140
16	5	16
15	7	70
16	8	180
19	2	140
16	2	70
15	8	160
3	3	100
18	3	120
16	5	60
7	5	35
19	3	160
15	3	80
13	6	30
2	4	160
5	5	200
16	3	35
5	3	200
19	5	30
20	7	45
5	6	10
19	8	8
9	5	50
19	7	120
1	2	200
9	4	35
9	6	100
11	7	160
4	3	100
16	2	16
19	4	180
8	4	90
4	6	16
12	3	12
7	4	200
19	8	120
10	5	140
11	4	16
11	7	20
2	2	140
9	4	20
11	7	10
19	3	90
8	6	140
2	7	10
12	4	25
4	6	10
1	7	50
14	4	16
8	7	30
13	4	70
14	8	30
13	6	16
15	7	45
4	3	100
5	4	16
20	8	30
3	3	30
6	6	70
14	4	10
6	4	45
13	4	50
19	2	50
15	4	16
5	5	70
11	3	80
1	5	10
11	5	160
8	2	20
17	6	200
11	4	12
15	3	140
8	6	35
2	8	16
13	3	10
19	2	60
16	8	140
4	5	25
7	8	20
15	2	100
18	3	90
8	8	100
4	5	40
1	7	30
9	3	60
1	5	40
9	3	120
10	7	100
8	2	50
1	8	20
7	7	80
17	6	30
5	7	16
9	8	12
14	3	40
5	4	8
20	5	80
1	3	120
20	2	10
4	5	45
11	7	90
3	2	180
3	7	40
17	7	140
3	7	16
2	5	45
14	2	60
7	5	160
9	6	12
16	5	35
3	6	200
15	3	25
10	6	12
14	4	16
13	7	180
7	6	12
1	4	140
16	8	45
9	7	200
