75	36631							
75	36706							
75	36781							
75	36856							
75	36931							
75	37006							
75	37081							
75	37156							
75	37231							
75	37306							
75	37381							
75	37456							
75	37531							
76	37607							
76	37683							
76	37759							
76	37835							
76	37911							
76	37987							
76	38063							
76	38139							
76	38215							
76	38291							
76	38367							
76	38443							
76	38519							
76	38595							
76	38671							
77	38748							
77	38825							
77	38902							
77	38979							
77	39056							
77	39133							
77	39210							
77	39287							
77	39364							
77	39441							
77	39518							
77	39595							
77	39672							
77	39749							
77	39826							
78	39904							
78	39982							
78	40060							
78	40138							
78	40216							
78	40294							
78	40372							
78	40450							
78	40528							
78	40606							
78	40684							
78	40762							
78	40840							
78	40918							
78	40996							
78	41074							
78	41152							
79	41231							
79	41310							
79	41389							
79	41468							
79	41547							
79	41626							
79	41705							
79	41784							
79	41863							
79	41942							
79	42021							
79	42100							
79	42179							
79	42258							
79	42337							
79	42416							
79	42495							
79	42574							
79	42653							
79	42732							
79	42811							
79	42890							
79	42969							
79	43048							
79	43127							
79	43206							
79	43285							
80	43365							
80	43445							
80	43525							
80	43605							
80	43685							
80	43765							
80	43845							
80	43925							
80	44005							
81	44086							
81	44167							
81	44248							
81	44329							
81	44410							
81	44491							
81	44572							
81	44653							
81	44734							
81	44815							
81	44896							
81	44977							
81	45058							
81	45139							
81	45220							
81	45301							
81	45382							
81	45463							
81	45544							
82	45626							
82	45708							
82	45790							
82	45872							
82	45954							
82	46036							
82	46118							
82	46200							
82	46282							
82	46364							
82	46446							
82	46528							
82	46610							
82	46692							
82	46774							
82	46856							
82	46938							
83	47021							
83	47104							
83	47187							
83	47270							
83	47353							
83	47436							
83	47519							
83	47602							
83	47685							
83	47768							
83	47851							
84	47935							
84	48019							
84	48103							
84	48187							
84	48271							
84	48355							
84	48439							
84	48523							
84	48607							
84	48691							
84	48775							
84	48859							
84	48943							
84	49027							
84	49111							
84	49195							
85	49280							
85	49365							
85	49450							
85	49535							
85	49620							
85	49705							
85	49790							
85	49875							
85	49960							
85	50045							
85	50130							
85	50215							
85	50300							
85	50385							
85	50470							
86	50556							
86	50642							
86	50728							
86	50814							
86	50900							
86	50986							
86	51072							
86	51158							
86	51244							
86	51330							
86	51416							
86	51502							
86	51588							
86	51674							
86	51760							
86	51846							
86	51932							
86	52018							
86	52104							
87	52191							
87	52278							
87	52365							
87	52452							
87	52539							
87	52626							
87	52713							
87	52800							
87	52887							
87	52974							
87	53061							
87	53148							
87	53235							
87	53322							
87	53409							
87	53496							
87	53583							
87	53670							
87	53757							
88	53845							
88	53933							
88	54021							
88	54109							
88	54197							
88	54285							
88	54373							
88	54461							
88	54549							
88	54637							
88	54725							
88	54813							
89	54902							
89	54991							
89	55080							
89	55169							
89	55258							
89	55347							
89	55436							
89	55525							
89	55614							
89	55703							
89	55792							
90	55882							
90	55972							
90	56062							
90	56152							
90	56242							
90	56332							
90	56422							
90	56512							
90	56602							
90	56692							
90	56782							
90	56872							
90	56962							
91	57053							
91	57144							
91	57235							
91	57326							
91	57417							
91	57508							
91	57599							
91	57690							
91	57781							
91	57872							
91	57963							
92	58055							
92	58147							
92	58239							
92	58331							
92	58423							
92	58515							
92	58607							
92	58699							
92	58791							
92	58883							
92	58975							
92	59067							
92	59159							
92	59251							
92	59343							
92	59435							
92	59527							
92	59619							
93	59712							
93	59805							
93	59898							
93	59991							
93	60084							
93	60177							
93	60270							
93	60363							
93	60456							
93	60549							
93	60642							
93	60735							
93	60828							
