-19,67	1
19,86	1
-1,98	0
-7,71	0
8,8	1
-16,14	0
-1,56	0
5,16	0
3,1	1
-19,1	1
2,36	0
-10,91	0
-1,97	0
-19,52	1
13,45	0
10,23	0
16,55	1
-16,03	1
11,88	0
-2,24	0
-3,91	0
6,74	0
16,94	1
-19,18	1
15,88	1
-8,67	0
-17,65	1
5,26	0
-5,22	1
18,79	1
-8,25	0
-8,52	1
11,66	0
-0,24	0
-15,11	1
5,82	0
16,11	0
3,59	0
13,08	1
-17,93	0
-8,43	0
-16,58	1
5,19	0
15,27	0
-1,09	0
9,02	0
10,29	0
1,35	1
-19,82	1
9,07	1
-13,3	0
-0,86	0
-18,74	0
-16,16	0
-14,54	0
-5,11	0
-18,39	0
-8,4	0
9,13	1
-13,78	1
10,55	0
8,95	1
-15,84	0
-16,38	0
1,7	0
-16,77	0
-2,84	0
-11,86	0
-19,3	1
8,51	1
-18,76	0
-2,09	0
-1,4	1
19,4	1
-11,95	0
-8	0
7,83	0
6,76	0
19,92	1
-5,02	0
-1,2	0
-10,44	0
-2,15	0
10,5	1
-10,26	1
15,92	0
16,35	0
4,69	0
-1,3	0
-2,79	1
19,28	0
6,82	0
-5,4	0
-16,93	0
-4,88	0
12,08	0
15,86	1
-14,36	0
-2,76	0
-1,05	0
-9,05	0
-4,26	0
1,33	0
-18,64	1
11,33	0
16,05	1
-4,56	1
18,32	1
-12,26	1
10,54	0
8,37	1
-15,35	0
-15,53	0
-4,44	0
-14,39	1
6,58	0
-2,89	0
-1,49	0
2,92	0
0,25	0
1,28	0
8,07	0
9,84	1
-13,35	1
16,13	1
-9,8	0
6,6	0
16,44	0
2,55	0
2,85	0
17,07	1
-3,56	0
-1,14	0
10,59	1
-13,84	1
15,95	1
-17,6	0
-17,63	0
-2	0
-14,7	1
14,99	0
10,62	0
13,52	0
9,72	1
-14,96	0
-16,4	0
-3,91	0
-2,02	0
-2,5	0
-8,48	1
13,79	0
17,62	0
2,04	0
1,71	0
-9,11	0
-17,99	1
14,36	0
15,48	0
-1,71	0
11,3	0
19,03	0
4,47	0
7,97	0
-5,32	0
3,87	0
-2,19	0
9,02	0
-7,48	0
10,77	0
11,51	1
-11,78	1
9,87	0
2,69	0
5,09	0
12,89	1
-17,4	0
-3,6	0
-18,42	1
14,29	0
5,72	0
-8,59	0
0,03	0
19,62	0
11,89	0
19,12	0
11,12	1
-19,98	0
-16,86	0
-8,99	0
8,09	0
4,75	0
12,28	0
15,88	1
-10,2	0
-9,33	0
9,28	0
-2,17	0
-10,37	0
-1,63	0
7,86	0
-0,38	0
14,81	0
13,93	1
-11,94	0
-5,14	0
-17,24	1
18,05	0
10,49	1
-11,04	0
-3,43	0
13,34	1
-12,85	0
-2,08	1
19,97	0
13,84	0
14,84	0
2,71	0
12,87	0
6,32	0
7,54	0
3,84	0
-4,04	0
-1,47	0
5,25	0
-2,04	0
-7,09	0
3,66	1
-16,6	1
15,68	1
-18,95	1
8,67	0
-7,86	0
-11,65	0
-2,45	1
19,87	1
-3,52	0
-5,6	0
8,2	0
11,21	0
15,04	0
16,81	0
15,25	1
-4,87	0
-13,17	0
-11,57	1
11,47	1
-15,54	0
-2,72	0
7,85	1
-15,21	0
-1,59	0
2,04	0
8,62	0
5,45	0
7,68	0
8,91	0
9,31	1
-18,58	0
-4,16	0
-2,47	1
18,07	1
-2,27	0
-8,1	0
-8,82	0
7,56	0
-3,76	0
6,39	0
1,71	0
17,79	1
-17,41	0
-11,1	1
19,63	1
-10,9	0
-15,61	0
-14,56	0
-0,44	0
-7,17	0
7,22	1
-13,88	0
-6,72	0
-4,19	0
0,63	0
4,69	0
4,93	0
-13,8	0
-15,29	0
-5,76	0
0,44	0
18,92	1
-8,33	0
2,48	0
-2,18	0
-19,29	0
-14	0
4,36	0
18,82	0
13,03	1
-9,31	0
-11,78	0
-17,85	0
-4,63	0
-9,63	0
-15,8	1
4,35	1
-18,71	1
16,74	1
-4,11	0
13,7	0
7,7	0
-10,97	1
10,96	0
-1,52	1
18,57	0
4,23	0
5,13	0
9,95	1
-16,29	0
-8,76	1
12,79	0
8,72	0
0,37	0
-5,08	0
10,38	0
6,67	0
18,91	0
3,97	0
10,98	0
12,51	0
-4,99	0
-9,07	0
-18,19	1
18,85	1
-13,94	1
14,38	1
-17,33	1
16	0
-2,61	0
12,99	0
-1,39	0
3,32	0
-1,51	0
-13,11	0
-18,16	1
9,14	1
-18,69	1
13,71	1
-12,03	1
14,43	0
16,12	1
-16,82	1
18,77	0
-0,58	0
4,71	0
-5,67	0
1,28	0
19,82	1
-16,44	1
7,52	0
0,83	0
19,67	1
-3,85	0
13,68	1
-13,3	0
-14,65	0
-17,85	0
-14,11	0
1,22	0
-6,19	0
-19,35	0
-12,31	1
8,14	0
8,36	1
-16,67	1
8,78	0
-8,98	0
5,17	0
-7,36	0
-19,65	1
3,91	0
-13,56	0
-18,45	0
-9,95	0
-13,43	0
5,29	0
-12,69	1
14,32	1
-11,67	1
10,92	1
-11,95	0
-7,19	1
15,87	1
-13,25	0
5,2	0
13,04	0
13,39	1
-11,99	0
-17,92	1
16,98	1
-18,12	0
-15,79	0
-9,42	0
-19	1
18,71	0
8,13	0
-0,8	1
19,98	1
-18,02	0
-3,17	1
19,94	1
-9,04	0
-2,17	0
-17,78	0
-8,1	0
-10,19	0
3,72	1
-17,6	1
8,13	0
7,54	0
4,76	0
-10,62	0
3,47	0
2,63	0
0,07	0
7,31	0
13,11	0
15,58	1
-18,53	1
5,02	0
13,36	1
-10,48	1
16,11	0
16,4	0
5,95	0
-11,81	1
19,9	0
18,18	0
11,95	0
3,53	0
12	0
-6,01	0
-9,13	0
-19,98	0
-13,4	0
4,47	0
0,89	0
-1,7	0
16,26	0
2,19	0
1,79	0
19,96	1
-11,32	0
-11,64	1
18,54	1
-17,44	0
-1,52	0
-5,91	0
11,77	0
15,98	1
-5,93	0
-9,7	0
-7,12	0
-6,31	0
5,35	0
-2,32	0
-5,72	0
3,05	0
-6,53	0
-13,93	0
-0,59	0
7,77	1
-19,6	0
-8,25	0
-1,02	0
-2,7	0
-9,72	1
13,45	0
-3,66	0
-19,71	1
0,68	0
17,11	0
5,33	0
-7,81	0
-13,45	0
0,84	0
7,04	1
-14,77	1
19,87	1
-14,56	0
-3,18	0
-12,77	0
-6,27	0
3,56	0
-13,77	1
17,1	1
-16,07	1
10,61	0
10,89	0
0,65	0
-2,56	0
-1,42	0
12,88	1
-10,54	1
10,49	0
14,74	1
-6,33	0
-0,48	0
7,93	0
-3,24	1
17,85	0
19,5	1
-16,79	0
-0,85	0
-3,01	0
4,99	0
10,55	0
19,58	0
5,22	0
7,18	0
-2,23	0
10,38	0
19,24	0
5,91	0
-7,44	0
-5,7	0
12,6	0
5,71	0
-4,07	0
15,05	0
7,41	0
-10,75	0
-15,92	0
2,77	0
6,26	1
-16,38	1
14,05	0
0,56	0
-7,06	0
-16,98	1
6,48	0
12,02	1
-10,61	1
14,17	0
17,75	0
15,59	1
-10,47	1
16,72	0
18,21	1
-19,13	1
12,24	1
-12,49	0
0,03	0
4,59	0
-3,32	0
16,3	0
9,97	0
-2,56	0
-8,37	0
1,12	0
18,37	1
-1,99	0
11,43	0
-1,68	0
14,18	0
11,3	0
8,9	0
-9,82	0
6,48	0
-1	0
-9,49	0
-5,89	0
4,22	0
-0,97	0
2,99	0
2,52	0
-5,5	0
-2,92	0
-13,66	1
12,67	0
15,74	0
15,83	1
-6,71	0
6,99	0
16,64	0
12,23	0
16,09	1
-10,97	0
-15,32	0
2,02	0
7,22	1
-14,03	0
-18,76	0
-16,79	1
9,59	1
-18,34	0
-6,77	0
2,22	0
-16,35	1
5,95	0
9,4	0
10,53	1
-16,64	0
-10	0
-5,37	0
10,72	0
0,09	0
-2,93	0
4,9	0
-1,23	0
12,98	1
-15,93	0
-7,25	0
-3,26	0
-16,83	1
8,69	0
-5,71	0
-16,26	0
-2,27	0
7,34	0
-10,97	0
0,8	0
-15,7	1
5,74	0
12,37	0
13,9	0
15,94	0
6,44	1
-14,26	1
19,34	0
19,6	0
19,35	1
-12,46	0
-15,23	0
-12,07	1
14,7	0
2,41	0
-16,26	0
2,19	0
-7,14	0
-18,34	0
-19,16	0
-19,77	0
-16,29	0
-15,08	0
-0,66	0
-10,86	0
-15,49	0
-6,96	0
-6,28	0
-11,66	1
11,49	0
15,26	0
2,32	0
9,62	0
5,8	1
-17,58	1
16,34	0
-1,59	0
6,29	1
-17,67	1
17,67	1
-10,1	0
-14,7	1
15,43	1
-6,01	0
2,33	0
-10,59	0
5,36	0
18,36	1
-4,95	0
-19,92	1
3,53	0
-15,99	0
-10,38	0
-11,63	0
7,57	0
6,13	0
0,3	0
-11,64	0
-6,8	0
8,19	1
-17,95	0
-15,31	0
2,21	1
-18,16	1
2,03	0
-12,29	0
-5,58	0
13,63	0
-0,49	0
1,97	0
19,81	1
-8,46	0
-18,78	0
-15,28	0
3,89	0
12,07	0
19,18	1
-2,66	0
16,52	0
-1,31	0
-10,45	0
-1,9	0
-6,8	0
-16,04	0
-2,91	0
-12,9	0
-1,62	0
-18,92	0
-10,41	0
-2,14	0
17,35	0
-0,58	0
0,63	0
-14,67	0
-5,65	0
9,18	0
-5,96	0
12,6	0
6,58	0
15,68	1
-5,87	1
14,44	1
-6,37	0
-1,55	0
2,61	1
-18,08	0
-9,27	0
-9,94	0
-6,83	0
9,96	0
-5,69	1
16,24	1
-11,12	0
5,15	1
-19,39	0
-14	0
-11,62	1
13,55	0
11,73	1
-11,47	0
-16,61	1
18,05	0
0,1	0
-9,38	0
6,86	0
19,95	1
-7,9	0
12,04	0
18,89	0
13,16	0
8,77	0
-8,38	0
-7,53	0
-2,54	0
11,56	0
17,32	0
8,57	0
-9,07	1
18,15	1
-6,08	1
17,89	1
-14	0
1,29	0
11,07	0
-0,37	0
5,14	0
-3,98	0
-16,73	1
19,32	0
10,7	1
-9,69	0
-8,16	0
-17,44	1
13,44	0
2,3	0
8,52	1
-18,25	0
-10,62	1
16,41	0
17,94	1
-14,46	1
13,89	1
-18,36	1
1,67	0
12,61	0
12,96	1
-12,56	1
19,95	0
17,33	1
-15,12	0
-7,56	0
-19,44	1
6,07	0
6,39	0
9,9	0
-8,87	0
-1,1	0
-9,93	1
17,21	1
-8,13	0
-10,71	1
9,98	1
-19,33	1
6,26	0
-7,96	0
-8,28	0
-17,42	1
17,36	0
2,78	0
3,81	0
0,72	0
-16,96	0
-12,08	1
14,18	0
1,91	0
1,66	0
19,68	1
-6,96	0
-14,17	0
-14	0
-15,66	0
-12,75	0
-1,56	0
-13,54	0
-2,05	0
